Year,Day,day-grid-trap_code,grid-trap-date_code,Handler,capture info,obs?,drop,TagNo,BloodNo,RNA Seq,SNV pos,SNV titer,Treated or control,Treatment,Effective treatment,days since previous treatment/ctl,overwinter survivor,Grid,Trap Location,Species,Tail to body,Sex,Age,Class,Vagina,Nipples,Pregnant,F-Repro?,Testes,M-Repro?,Body,Total length,Tail,Length code,Weight (g),Fleas,Ticks,Botflies,Ecto PA,Ecto Spp Rich,Fecal Sample Weight,Poo Weight,Poo Weight 2,FEC done by,new FEC 2019,FEC 0s,Endo PA,Endo Spp Rich,Endo Total Egg/g,Coccidia PA,Coccidia Spp Rich,Cocc Egg/g,Edel PA,Edel Egg Count,Edel Egg/g,EarizA PA,EarizA Egg Count,EarizA Egg/g,EarizB PA,EarizB Egg Count,EarizB Egg/g,Nem PA,Nem Spp Rich,Nem Egg/g,Nem PA no larvae,Nem rich no larvae,Nem egg/g no larvae,Aamer PA,Aamer Egg Count,Aamer Egg/g,Spero PA,SperoEgg Count,SperoEgg/g,Camer PA,Camer Egg Count,Camer Egg/g,NemA PA,NemA Egg Count,NemA Egg/g,NemB PA,NemB Egg Count,NemB Egg/g,CapBub PA,CapBub Egg Count,CapBub Egg/g,Nem Larvae PA,Nem Larvae Count,Nem Larvae/g,CapWorm PA,CapWorm Egg Count,CapWorm Egg/g,Strongy PA,Strongy Egg Count,Strongy Egg/g,Cestode PA,Cestode Spp Rich,Cestode egg count,Cestode Egg/g,Hdim PA,Hdim Egg Count,Hdim Egg/g,Hcit PA,Hcit Egg Count,Hcit Egg/g,CestC PA,CestC Egg Count,CestC Egg/g,RNA seq,Zymo feces,Feces DNA label,Lympho,pct lympho,Neutro,pct neutro,Mono,pct mono,Baso,pct baso,Eosino,pct eosin,Total WBC,Eye spots
2016,29-Jun,942-42550,HW2-H8-42550,CT,cap,,0,942,1436,0,0,0,C,C,0,16,,HW2,H8,PL,0.902173913,M,A,3,,,,,Y,Y,92,175,83,,23,1,1,0,1,2,,0.072,0.072,AT2016,,,1,4,1597.222222,1,3,1555.555556,1,16,222.2222222,1,95,1319.444444,1,1,1/.072,1,1,41.66666667,1,1,41.66666667,1,3,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,30-May,944-42520,HW1-E7-42520,CT,cap,,0,944,1347,0,0,0,C,C,0,,,HW1,E7,PL,0.709677419,M,A,3,,,,,N,N,93,159,66,,25,0,0,0,0,0,1.967,0.49,0.49,AT2016,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,2-Jun,946-42523,SP2-F8-42523,CT,cap,,0,946,1429,0,0,0,C,C,0,,,SP2,F8,PL,0.888888889,M,A,3,,,,,N,N,90,170,80,,19.5,0,0,0,0,0,1.682,0.205,0.205,IN,,,1,,39.02439024,0,,0,0,0,0,0,0,0,0,0,0,1,1,34.14634146,1,1,34.14634146,0,0,0,0,0,0,1,7,34.14634146,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,1,,4.87804878,1,1,4.87804878,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,18-Jun,946-42539,SP2-C8-42539,CT,cap,,0,946,1389,0,0,0,C,C,0,16,,SP2,C8,PL,0.858695652,M,A,3,,,,,N,N,92,171,79,,21.5,0,0,0,0,0,1.648,0.171,0.171,IN,,,1,,871.3450292,0,,0,0,0,0,0,0,0,0,0,0,1,1,871.3450292,1,1,871.3450292,0,0,0,0,0,0,1,149,871.3450292,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,3-Jun,947-42524,SP2-D3-42524,CT,cap,listed as F when M,1,947,1353,0,0,0,C,C,0,,,SP2,D3,PL,0.928571429,F,A,3,C,N,N,N,,,70,135,65,,16.5,0,0,0,0,0,,0.272,0.272,AT2016,,,1,,3.676,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.676470588,0,0,3.676470588,0,0,0,0,1,3.676470588,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,16-Jun,947-42537,SP2-A2-42537,CT,cap,,0,947,1380,0,0,0,C,C,0,13,,SP2,A2,PL,0.872093023,M,A,3,,,,,Y,Y,86,161,75,,18.5,0,0,0,0,0,1.776,0.299,0.299,IN,,,1,,7311.036789,1,,7311.036789,1,730,2441.471572,1,1204,4026.755853,1,252,842.8093645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,30-Jun,947-42551,SP2-A3-42551,CT,cap,,0,947,1442,0,0,0,C,C,0,14,,SP2,A3,PL,0.862068966,M,A,3,,,,,Y,Y,87,162,75,,18,0,0,0,0,0,1.757,0.28,0.28,IN,,,1,,153.5714286,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,153.5714286,1,31,110.7142857,1,12,42.85714286,0,0,0,#N/A,,,,,,,,,,,,,,
2016,14-Jul,947-42565,SP2-A1-42565,CT,cap,,0,947,1484,0,0,0,C,C,0,14,,SP2,A1,PL,0.876404494,M,A,3,,,,,Y,Y,89,167,78,,20,0,0,0,0,0,1.339,0.138,0.138,JH,,,1,5,1898.550725,1,3,1681.15942,1,18,130.4347826,1,213,1543.478261,1,1,7.246376812,1,2,217.3913043,1,2,217.3913043,0,0,0,1,14,101.4492754,1,16,115.942029,0,0,0,0,0,0,,,,,,,,,,n,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,28-Jul,947-42579,SP2-G2-42579,CT,cap,,0,947,1518,0,0,0,C,C,0,14,,SP2,G2,PL,0.804347826,M,A,3,,,,,N,N,92,166,74,,23.5,0,0,1,1,1,1.571,0.094,0.094,JH,,,1,4,861.7021277,1,3,723.4042553,1,22,234.0425532,1,43,457.4468085,1,3,31.91489362,1,1,138.2978723,1,1,138.2978723,0,0,0,0,0,0,1,13,138.2978723,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,11-Aug,947-42593,SP2-C4-42593,SB,cap,eye crust,0,947,1546,1,0,0,C,C,0,14,,SP2,C4,PL,0.897727273,M,A,3,,,,,Y,Y,88,167,79,,24.5,0,0,1,1,1,1.7,0.223,0.223,JH,,,1,2,76.23318386,1,1,35.87443946,0,0,0,1,8,35.87443946,0,0,0,1,1,40.35874439,1,1,40.35874439,0,0,0,0,0,0,1,9,40.35874439,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1546,,,,,,,,,,,,,,
2017,1-Jun,949-42887,SP1-D6-42887,CT,cap,"switches species, fixed",0,949,1591,0,0,0,C,C,0,,,SP1,D6,PM,1.02247191,M,A,3,,,,,Y,Y,89,180,91,,19,0,0,0,0,0,2.303,-1.472,0.831,CJ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_3,15,,82,,3,,0,,0,100,,
2017,11-Aug,949-42958,SP1-E5-42958,CT,cap,"switches species, fixed",0,949,2127,0,0,0,C,C,0,71,,SP1,E5,PM,0.97826087,M,A,3,,,,,N,N,92,182,90,,19.5,1,0,0,1,1,1.829,-0.472,0.357,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,1,2017MLBS_135,,,,,,,,,,,,
2016,1-Jun,950-42522,HW1-B6-42522,CT,cap,,0,950,1428,0,0,0,C,C,0,,,HW1,B6,PL,0.831168831,M,A,3,,,,,N,N,77,141,64,,15,1,0,0,1,1,,0.246,0.246,AT2016,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,9-Jun,952-42530,PO1-B7-42530,CT,cap,,0,952,1357,0,0,0,C,C,0,,,PO1,B7,PL,0.775,M,SA,2.6,,,,,N,N,80,142,62,,15.5,0,1,0,1,1,1.635,0.158,0.158,IN,,,1,,16018.98734,1,,16012.65823,1,345,2183.544304,1,2167,13715.18987,1,18,107.5949367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,1,,6.329113924,0,0,0,1,1,6.329113924,0,0,0,#N/A,,,,,,,,,,,,,,
2016,24-Jun,952-42545,PO1-D5-42545,CT,cap,,0,952,1406,0,0,0,C,C,0,15,,PO1,D5,PL,0.864197531,M,SA,2.9,,,,,N,N,81,151,70,,18.5,0,0,0,0,0,2.061,0.584,0.584,IN,,,1,,873.2876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,873.2876712,1,460,787.6712329,1,50,85.61643836,0,0,0,#N/A,,,,,,,,,,,,,,
2016,8-Jul,952-42559,PO1-H6-42559,CT,cap,,0,952,1464,0,0,0,C,C,0,14,,PO1,H6,PL,0.886075949,M,A,3,,,,,Y,Y,79,149,70,,21,0,0,0,0,0,2.07,0.593,0.593,IN,,,1,4,711.6357504,1,1,5.059021922,0,0,0,1,3,5.059021922,0,0,0,1,1,77.57166948,1,1,77.57166948,0,0,0,0,0,0,1,46,77.57166948,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,629.005059,1,337,568.296796,1,36,60.70826307,0,0,0,#N/A,1,sample.30,,,,,,,,,,,,
2016,9-Jun,953-42530,PO1-C2-42530,CT,cap,"switches species, fixed",0,953,1358,0,0,0,C,C,0,,,PO1,C2,PM,1.073170732,F,SA,2.3,C,N,N,N,,,82,170,88,,15.5,1,0,0,1,1,,0.22,0.22,AT2016,,,1,,4.545454545,1,,4.545454545,0,0,0,1,1,4.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,9-Jul,953-42560,PO1-E4-42560,CT,cap,"switches species, fixed",0,953,1468,0,0,0,C,C,0,30,,PO1,E4,PM,1.083333333,F,A,3,C,Y,N,Y,,,84,175,91,,17.5,0,0,0,0,0,2.023,0.546,0.546,JH,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,sample.31,,,,,,,,,,,,
2016,9-Jun,954-42530,PO1-F6-42530,CT,cap,,0,954,1359,0,0,0,C,C,0,,,PO1,F6,PL,0.846153846,M,A,3,,,,,N,N,78,144,66,,14.5,0,0,0,0,0,1.739,0.262,0.262,IN,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,22-Jul,954-42573,PO2-B3-42573,CT,cap,"dup blood tube #, canÍt use for RNA seq",0,954,1545,,0,0,C,C,0,43,,PO2,B3,PL,0.87804878,M,A,3,,,,,Y,Y,82,154,72,,20,0,0,0,0,0,1.71,0.223,0.223,JH,,,1,4,2367.713004,1,2,35.87443946,1,1,4.484304933,1,7,31.39013453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,2331.838565,1,375,1681.61435,1,145,650.2242152,0,0,0,#N/A,,,,,,,,,,,,,,
2016,18-Aug,954-42600,PO2-A7-42600,SB,cap,,0,954,1554,0,0,0,C,C,0,27,,PO2,A7,PL,0.911392405,M,A,3,,,,,N,N,79,151,72,,25.5,0,0,1,1,1,,0.412,0.412,TA,,,1,5,4550.970874,1,2,182.038835,0,0,0,1,74,179.6116505,1,1,2.427184466,1,1,24.27184466,1,1,24.27184466,0,0,0,0,0,0,1,10,24.27184466,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,4344.660194,1,1414,3432.038835,1,376,912.6213592,0,0,0,#N/A,1,sample.32,,,,,,,,,,,,
2016,31-Aug,954-42613,PO2-A7-42613,SB,cap,,0,954,1571,0,0,0,C,C,0,13,,PO2,A7,PL,0.973684211,M,A,3,,,,,Y,Y,76,150,74,,23,0,0,0,0,0,,0.201,0.201,TA,,,1,1,9.950248756,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.950248756,1,1,9.950248756,0,0,0,0,0,0,1,2,9.950248756,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,sample.33,,,,,,,,,,,,
2016,9-Jun,955-42530,PO2-A2-42530,CT,cap,,0,955,1422,0,0,0,C,C,0,,,PO2,A2,PL,0.843373494,F,A,3,O,N,N,Y,,,83,153,70,,12.5,0,0,0,0,0,1.641,0.164,0.164,IN,,,1,,103.6585366,1,,103.6585366,1,11,67.07317073,1,6,36.58536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,24-Jun,955-42545,PO2-B4-42545,CT,cap,,0,955,1409,0,0,0,C,C,0,15,,PO2,B4,PL,0.86746988,F,A,3,O,N,N,Y,,,83,155,72,,20,0,0,0,0,0,1.848,0.371,0.371,IN,,,1,,8.086253369,1,,8.086253369,1,3,8.086253369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,21-Jul,956-42572,PO1-H8-42572,CT,cap,,0,956,1499,0,0,0,C,C,0,,,PO1,H8,PL,0.872093023,M,A,3,,,,,Y,,86,161,75,,17,0,0,0,0,0,,0.535,0.535,AT2016,,,1,1,80.37383178,1,1,80.37383178,0,0,0,1,43,80.37383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,sample.36,,,,,,,,,,,,
2016,4-Aug,956-42586,PO1-G5-42586,CT,cap,"eye crust, should have been treatment on PO2, but was given control when caught on PO1",0,956,1530,0,0,0,C,C,0,14,,PO1,G5,PL,0.853932584,M,A,3,,,,,Y,Y,89,165,76,,22,0,0,0,0,0,2.125,0.648,0.648,JH,,,1,3,3473.765432,1,3,3473.765432,1,568,876.5432099,1,477,736.1111111,1,1206,1861.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,sample.37,,,,,,,,,,,,
2016,9-Jun,957-42530,PO2-C5-42530,CT,cap,,0,957,1364,0,0,0,C,C,0,,,PO2,C5,PL,0.831325301,M,SA,2.3,,,,,N,N,83,152,69,,15,0,0,0,0,0,1.68,0.203,0.203,IN,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,25-Jun,957-42546,PO2-D8-42546,CT,cap,,0,957,1420,0,0,0,C,C,0,16,,PO2,D8,PL,0.808988764,M,A,3,,,,,N,N,89,161,72,,16,0,0,0,0,0,1.626,0.149,0.149,IN,,,1,,1463.087248,1,,1463.087248,1,157,1053.691275,1,46,308.7248322,1,15,100.6711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,8-Jul,957-42559,PO2-E4-42559,CT,cap,,0,957,1467,0,0,0,C,C,0,13,,PO2,E4,PL,0.870588235,M,A,3,,,,,Y,Y,85,159,74,,18,0,0,0,0,0,1.86,0.383,0.383,IN,,,1,2,219.3211488,1,2,219.3211488,1,14,36.5535248,1,70,182.767624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,9-Jun,958-42530,PO2-G4-42530,CT,cap,,0,958,1361,0,0,0,C,C,0,,,PO2,G4,PL,0.742574257,M,A,3,,,,,N,N,101,176,75,,25.5,0,0,0,0,0,1.491,0.014,0.014,IN,,,1,,142.8571429,0,,0,0,0,0,0,0,0,0,0,0,1,1,142.8571429,1,1,142.8571429,0,0,0,0,0,0,1,2,142.8571429,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,10-Jun,960-42531,PO1-D7-42531,CT,cap,,0,960,1365,0,0,0,C,C,0,,,PO1,D7,PL,0.82278481,M,SA,2.6,,,,,N,N,79,144,65,,26.5,0,0,0,0,0,,0.188,0.188,AT2016,,,1,,127.6595745,1,,127.6595745,1,2,10.63829787,1,22,117.0212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,8-Jul,960-42559,PO1-C7-42559,CT,cap,,0,960,1461,0,0,0,C,C,0,28,,PO1,C7,PL,0.747252747,M,A,3,,,,,Y,Y,91,159,68,,21,0,0,0,0,0,1.8,0.323,0.323,JH,,,1,4,120.7430341,1,3,95.9752322,1,8,24.76780186,1,22,68.11145511,1,1,3.095975232,1,1,24.76780186,1,1,24.76780186,0,0,0,0,0,0,1,8,24.76780186,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,sample.38,,,,,,,,,,,,
2016,10-Jun,961-42531,PO1-G1-42531,CT,cap,,0,961,1366,0,0,0,C,C,0,,,PO1,G1,PL,0.789473684,M,SA,2.3,,,,,N,N,76,136,60,,13,1,1,0,1,2,1.736,0.259,0.259,IN,,,1,,3725.868726,1,,3725.868726,1,147,567.5675676,1,796,3073.359073,1,22,84.94208494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,13-Jun,963-42534,HW1-H3-42534,CT,cap,,0,963,1372,0,0,0,C,C,0,,,HW1,H3,PL,0.807692308,M,A,3,,,,,N,N,78,141,63,,14,0,1,0,1,1,,0.59,0.59,AT2016,,,1,,155.9322034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,155.9322034,1,62,105.0847458,1,30,50.84745763,0,0,0,#N/A,,,,,,,,,,,,,,
2016,14-Jun,965-42535,HW2-E8-42535,CT,cap,,0,965,1374,0,0,0,C,C,0,,,HW2,E8,PL,0.85,M,A,3,,,,,N,N,80,148,68,,16,1,0,0,1,1,1.543,0.066,0.066,IN,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,16-Jun,967-42537,SP1-F4-42537,CT,cap,,0,967,1377,0,0,0,C,C,0,,,SP1,F4,PM,1.153846154,F,A,3,O,N,N,Y,,,78,168,90,,15,0,0,0,0,0,1.806,0.329,0.329,IN,,,1,,3.039513678,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,1,,0,1,1,3.039513678,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,16-Jun,969-42537,SP2-D6-42537,CT,cap,,0,969,1383,0,0,0,C,C,0,,,SP2,D6,PL,0.790123457,M,SA,2.6,,,,,Y,Y,81,145,64,,16.5,0,0,0,0,0,1.915,0.438,0.438,IN,,,1,,7933.789954,1,,7541.09589,1,918,2095.890411,1,2016,4602.739726,1,369,842.4657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,392.6940639,1,136,310.5022831,1,36,82.19178082,0,0,0,#N/A,,,,,,,,,,,,,,
2016,30-Jun,969-42551,SP1-G4-42551,CT,cap,,0,969,1441,0,0,0,C,C,0,14,,SP1,G4,PL,0.773809524,M,A,3,,,,,Y,Y,84,149,65,,17.5,1,0,0,1,1,1.741,0.264,0.264,IN,,,1,,17511.36364,1,,16113.63636,1,299,1132.575758,1,3928,14878.78788,1,27,102.2727273,1,1,49.24242424,1,1,49.24242424,0,0,0,0,0,0,1,13,49.24242424,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,2,,1348.484848,1,276,1045.454545,1,80,303.030303,0,0,0,#N/A,,,,,,,,,,,,,,
2016,17-Jun,971-42538,SP1-F8-42538,CT,cap,,0,971,1385,1,1,67,C,C,0,,,SP1,F8,PL,0.866666667,F,SA,2.6,C,N,N,N,,,75,140,65,,14.5,0,0,0,0,0,2.138,0.661,0.661,IN,,,1,,22.69288956,0,,0,0,0,0,0,0,0,0,0,0,1,1,22.69288956,1,1,22.69288956,0,0,0,0,0,0,1,15,22.69288956,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1385,,,,,,,,,,,,,,
2016,30-Jun,971-42551,SP1-F8-42551,CT,cap,,0,971,NO BLOOD,0,,,C,C,0,13,,SP1,F8,PL,0.7875,F,A,3,C,N,N,N,,,80,143,63,,14.5,0,0,0,0,0,1.593,0.116,0.116,IN,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,17-Jun,973-42538,SP2-G3-42538,CT,cap,,0,973,1387,0,0,0,C,C,0,,,SP2,G3,PL,0.744444444,M,A,3,,,,,Y,Y,90,157,67,,20.5,0,0,0,0,0,1.769,0.292,0.292,IN,,,1,,51.36986301,1,,44.52054795,1,9,30.82191781,1,2,6.849315068,1,2,6.849315068,1,2,6.849315068,1,2,6.849315068,0,0,0,0,0,0,1,1,3.424657534,1,1,3.424657534,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,30-Jun,973-42551,SP2-H2-42551,CT,cap,,0,973,1446,0,0,0,C,C,0,13,,SP2,H2,PL,0.802325581,M,A,3,,,,,Y,Y,86,155,69,,21.5,0,0,0,0,0,,0.128,0.128,AT2016,,,1,4,257.8125,1,3,203.125,1,4,31.25,1,12,93.75,1,10,78.125,1,1,54.6875,1,1,54.6875,0,0,0,0,0,0,1,7,54.6875,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,15-Jul,973-42566,SP1-H3-42566,CT,cap,,0,973,1487,0,0,0,C,C,0,15,,SP1,H3,PL,0.775280899,M,A,3,,,,,Y,Y,89,158,69,,25.5,1,0,0,1,1,,0.141,0.141,TA,,,1,4,12914.89362,1,3,12773.04965,1,101,716.3120567,1,1686,11957.44681,1,14,,1,1,141.8439716,1,1,141.8439716,0,0,0,0,0,0,1,20,141.8439716,0,0,0,0,0,0,,,,,,,,,,N,0,0,1,1,,148.9361702,1,21,148.9361702,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,28-Jul,973-42579,SP1-G1-42579,CT,cap,,0,973,1515,0,0,0,C,C,0,13,,SP1,G1,PL,0.802325581,M,A,3,,,,,N,N,86,155,69,,25.5,1,0,1,1,2,1.802,0.325,0.325,JH,,,1,4,1249.230769,1,3,1212.307692,1,98,301.5384615,1,291,895.3846154,1,5,15.38461538,1,1,36.92307692,1,1,36.92307692,0,0,0,0,0,0,1,12,36.92307692,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,13-Aug,973-42595,SP1-H3-42595,SB,cap,,0,973,NO BLOOD,0,,,C,C,0,16,,SP1,H3,PL,0.70212766,M,A,3,,,,,Y,Y,94,160,66,,22.5,0,0,0,0,0,1.721,0.244,0.244,JH,,,1,4,184.4262295,1,3,163.9344262,1,5,20.49180328,1,33,135.2459016,1,2,8.196721311,1,1,20.49180328,1,1,20.49180328,0,0,0,0,0,0,1,5,20.49180328,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,18-Jun,975-42539,SP2-F7-42539,CT,cap,,0,975,1390,0,0,0,C,C,0,,,SP2,F7,PL,0.855555556,M,SA,2.6,,,,,Y,Y,90,167,77,,16,0,0,0,0,0,1.629,0.152,0.152,IN,,,1,,65.78947368,1,,6.578947368,1,1,6.578947368,0,0,0,0,0,0,1,2,59.21052632,1,2,59.21052632,1,1,6.578947368,1,8,52.63157895,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,20-Jun,977-42541,BC2-F7-42541,CT,cap,,0,977,1393,0,0,0,C,C,0,,,BC2,F7,PM,1.028571429,F,J,1,C,N,N,N,,,70,142,72,,9,0,0,0,0,0,,0.056,0.056,AT2016,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2016,21-Jun,979-42542,BC2-D5-42542,CT,cap,,0,979,1400,0,0,0,C,C,0,,,BC2,D5,PM,1.139240506,M,A,3,,,,,Y,Y,79,169,90,,16,1,0,0,1,1,,0.245,0.245,AT2016,,,1,1,40.81632653,1,1,40.81632653,0,0,0,1,10,40.81632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
